,Год приёмной компании,Пол,Ср. балл док-та об образовании,Вид приема,Приоритет,Направление подготовки,Сумма баллов,Сумма баллов за индивидуальные достижения,Приказ о зачислении
9168,2019,М,4.328,По договору,1,15.03.04 Автоматизация технологических процессов и производств,180,0,0
9169,2019,М,5,По договору,1,23.03.03 Эксплуатация транспортно-технологических машин и комплексов,156,0,0
9170,2019,М,,,,,,,0
9171,2019,Ж,4.414,Общий конкурс,1,23.03.01 Технология транспортных процессов,174,0,0
9172,2019,Ж,4.414,По договору,2,23.03.01 Технология транспортных процессов,174,0,0
9173,2019,М,3.364,Общий конкурс,2,15.03.04 Автоматизация технологических процессов и производств,166,0,0
9174,2019,М,3.364,По договору,4,15.03.04 Автоматизация технологических процессов и производств,166,0,0
9175,2019,М,3.364,Общий конкурс,1,13.03.02 Электроэнергетика и электротехника,166,0,0
9176,2019,М,3.364,По договору,3,13.03.02 Электроэнергетика и электротехника,166,0,0
9177,2019,М,3.364,По договору,5,23.03.03 Эксплуатация транспортно-технологических машин и комплексов,166,0,0
9184,2019,М,4.872,По договору,1,21.03.01 Нефтегазовое дело,140,5,0
9185,2019,М,4.125,По договору,3,08.03.01 Строительство,135,0,0
9186,2019,М,4.125,По договору,5,01.03.02 Прикладная математика и информатика,135,0,0
9187,2019,М,4.125,Общий конкурс,1,08.03.01 Строительство,135,0,0
9188,2019,М,4.125,Общий конкурс,2,12.03.04 Биотехнические системы и технологии,135,0,0
9189,2019,М,4.125,По договору,4,12.03.04 Биотехнические системы и технологии,135,0,0
9190,2019,Ж,3.564,Общий конкурс,1,23.03.03 Эксплуатация транспортно-технологических машин и комплексов,208,0,1
9191,2019,Ж,3.564,Общий конкурс,2,21.03.01 Нефтегазовое дело,208,0,0
9192,2019,Ж,3.564,По договору,4,21.03.01 Нефтегазовое дело,208,0,0
9193,2019,Ж,3.564,По договору,3,23.03.03 Эксплуатация транспортно-технологических машин и комплексов,208,0,0
9194,2019,Ж,4.882,По договору,6,20.03.01 Техносферная безопасность,211,3,0
9195,2019,Ж,4.882,По договору,5,21.05.02 Прикладная геология,211,3,0
9196,2019,Ж,4.882,Общий конкурс,1,21.05.03 Технология геологической разведки,211,3,1
9197,2019,Ж,4.882,По договору,4,21.05.03 Технология геологической разведки,211,3,0
9198,2019,Ж,4.882,Общий конкурс,3,20.03.01 Техносферная безопасность,211,3,0
9199,2019,Ж,4.882,Общий конкурс,2,21.05.02 Прикладная геология,211,3,0
9200,2019,Ж,3.313,Общий конкурс,1,19.03.04 Технология продукции и организация общественного питания,214,0,1
9201,2019,Ж,3.313,По договору,6,08.03.01 Строительство,214,0,0
9202,2019,Ж,3.313,Общий конкурс,3,08.03.01 Строительство,214,0,0
9203,2019,Ж,3.313,По договору,4,27.03.02 Управление качеством,214,0,0
9204,2019,Ж,3.313,Общий конкурс,2,27.03.02 Управление качеством,214,0,0
9205,2019,Ж,3.313,По договору,5,19.03.04 Технология продукции и организация общественного питания,214,0,0
9206,2019,М,4.737,Общий конкурс,3,21.05.02 Прикладная геология,245,0,0
9207,2019,М,4.737,Общий конкурс,1,05.03.01 Геология,245,0,0
9208,2019,М,4.737,Общий конкурс,2,21.03.01 Нефтегазовое дело,245,0,0
9209,2019,М,3.19,По договору,1,02.03.01 Математика и компьютерные науки,136,5,0
9210,2019,М,3,Общий конкурс,1,13.03.02 Электроэнергетика и электротехника,0,0,0
9211,2019,М,3,По договору,2,13.03.02 Электроэнергетика и электротехника,0,0,0
9212,2019,М,,,,,,,0
9213,2019,М,4.733,Общий конкурс,2,12.03.04 Биотехнические системы и технологии,212,10,0
9214,2019,М,4.733,По договору,6,23.03.02 Наземные транспортно-технологические комплексы,212,10,0
9215,2019,М,4.733,Общий конкурс,3,23.03.02 Наземные транспортно-технологические комплексы,212,10,0
9216,2019,М,4.733,По договору,5,12.03.04 Биотехнические системы и технологии,212,10,0
9217,2019,М,4.733,Общий конкурс,1,08.03.01 Строительство,212,10,1
9218,2019,М,4.733,По договору,4,08.03.01 Строительство,212,10,0
9219,2019,М,4.529,По договору,6,21.03.01 Нефтегазовое дело,188,0,0
9220,2019,М,4.529,Общий конкурс,3,21.03.01 Нефтегазовое дело,188,0,0
9221,2019,М,4.529,Общий конкурс,2,21.05.03 Технология геологической разведки,188,0,0
9222,2019,М,4.529,По договору,4,21.05.03 Технология геологической разведки,188,0,0
9223,2019,М,4.529,Общий конкурс,1,08.03.01 Строительство,188,0,1
9224,2019,М,4.529,По договору,5,08.03.01 Строительство,188,0,0
9225,2019,Ж,3.933,Общий конкурс,5,"18.03.02 Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",165,0,0
9226,2019,Ж,3.933,По договору,6,"18.03.02 Энерго- и ресурсосберегающие процессы в химической технологии, нефтехимии и биотехнологии",165,0,0
9227,2019,Ж,3.933,Общий конкурс,1,08.03.01 Строительство,165,0,0
9228,2019,Ж,3.933,По договору,2,08.03.01 Строительство,165,0,0
9229,2019,Ж,3.933,Общий конкурс,3,20.03.01 Техносферная безопасность,165,0,0
9230,2019,Ж,3.933,По договору,4,20.03.01 Техносферная безопасность,165,0,0
